Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,3,Bassanello Nicolò,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,4,Schiro Andrea,-,-,-,*,-,*,-,-,6,1,-1,4,3,-,3,-,0.67 ,-,12,1,-,6,0.50 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,6,Cengia Riccardo,-,-,-,-,*,*,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,7,Basso Enrico,-,-,-,2,2,5 ,-,-,5,1,1,18,2,-,-,-,-,-,7,1,-,4,0.57 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,9,Bisi Fabio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,10,Martinez Gonzalo,L,-,-,*,*,*,-,-,-,-,-2,-,-,-,24,2,0.58 ,0.17 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,11,Mian Riccardo,-,-,-,3,3,6 ,-,-,11,2,-2,10,5,1,-,-,-,-,20,2,4,9,0.45 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,12,Mozzato Matteo,-,-,-,5,5,2 ,-,-,5,2,5,11,-,-,-,-,-,-,9,-,-,5,0.56 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,14,Rossano Filippo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,15,Berger Alexander,-,-,-,4,4,1 ,-,-,18,7,6,7,5,-,13,-,0.54 ,0.31 ,26,2,4,13,0.50 ,-,5,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,17,Saibene Alberto,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,2 ,-,1519,13/4/2025,18:00,1.141 ,€ 4.296 ,O,Belluno Volley,Belluno,18,Loglisci Gianluca,-,-,-,1,1,4 ,-,-,2,1,-5,6,1,-,27,1,0.59 ,0.41 ,13,2,2,1,0.08 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,1,De Santis Saverio,L,-,-,*,*,*,*,*,-,-,-,-,-,-,25,-,0.76 ,0.44 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,2,Giuliani Fabio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,3,Stufano Alessandro,-,-,-,2,*,2 ,4,4,3,1,-7,15,-,-,-,-,-,-,9,2,2,-,-,-,3,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,4,Galipò Francesco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,5,Guarienti Zappoli Enrico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,6,Picardo Antonio,-,-,-,5,1,5 ,1,1,9,3,1,13,2,-,-,-,-,-,9,1,-,7,0.78 ,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,7,Lopetrone Massimiliano,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,10,Lamp Kevin,-,-,-,*,-,*,-,*,1,-,-,-,-,-,1,-,-,-,2,-,1,1,0.50 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,11,Murabito Edoardo,-,-,-,*,4,-,-,-,-,-,-3,1,-,-,1,1,-,-,1,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,12,Georgiev Boris Yankov,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,13,Pugliatti Marco,-,-,-,6,5,3 ,5,5,2,1,-5,18,3,-,-,-,-,-,2,1,-,-,-,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,14,Laganà Domenico,-,-,-,3,2,6 ,2,2,17,4,8,21,-,1,-,-,-,-,60,1,2,16,0.27 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,18,Soncini Marco,-,-,-,4,3,1 ,3,3,13,6,-4,19,2,1,41,2,0.56 ,0.34 ,34,4,4,12,0.35 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,C,Domotek Reggio Calabria,Reggio Calabria,23,Lazzaretto Enrico,-,-,-,1,6,4 ,6,6,24,6,8,17,4,-,28,1,0.57 ,0.36 ,44,5,2,21,0.48 ,-,3,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,2,Biasotto Manuel,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,4,Garrone Andrea,-,-,-,-,-,*,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,5,Bellanova Giuseppe,-,-,-,6,5,6 ,4,5,2,2,-2,14,1,-,1,-,-,-,3,-,-,-,-,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,8,Mazza Federico,-,-,-,5,4,5 ,3,4,7,4,-,14,1,-,4,-,0.25 ,0.25 ,4,-,-,3,0.75 ,-,4,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,9,Garra Filippo,-,-,-,-,*,*,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,11,Botto Iacopo,-,-,-,1,6,1 ,5,6,18,7,7,15,3,-,23,1,0.48 ,0.22 ,35,1,3,18,0.51 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,12,Petras Michal,-,-,-,4,3,4 ,2,3,28,8,8,16,7,-,35,1,0.51 ,0.26 ,54,5,4,27,0.50 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,14,Esposito Davide,-,-,-,2,1,2 ,6,1,10,3,5,34,-,1,-,-,-,-,11,-,-,7,0.64 ,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,15,Cester Davide,-,-,-,3,2,3 ,1,2,22,4,8,18,5,1,-,-,-,-,43,3,3,19,0.44 ,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,17,Brunetti Davide,L,-,-,*,*,*,*,*,-,-,-1,-,-,-,30,1,0.33 ,0.23 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,21,Trombin Filippo,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1521,15/4/2025,20:30,1.084 ,€ 2.377 ,O,Negrini CTE Acqui Terme,Acqui Terme,22,Pievani Mattia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,1,Tulone Calogero,-,-,-,6,5,4 ,5,-,2,1,-1,18,-,-,-,-,-,-,2,-,-,2,1.00 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,2,Farcasiu Mattia Nicola,-,-,-,-,-,*,*,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,3,Wawrzynczyk Stanislaw Zbigniew,-,-,-,4,3,2 ,3,-,13,5,1,18,4,1,35,2,0.60 ,0.29 ,24,1,2,11,0.46 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,4,Ciampa Michele,-,-,-,*,-,-,-,-,1,1,1,-,-,-,-,-,-,-,2,-,-,-,-,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,6,Pol Alberto,-,-,-,1,6,5 ,6,-,16,4,6,15,5,2,22,-,0.73 ,0.50 ,26,2,1,13,0.50 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,8,Patriarca Stefano,-,-,-,5,4,3 ,4,-,16,7,5,16,2,2,-,-,-,-,16,1,2,9,0.56 ,-,5,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,9,Cremoni Gianluca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,10,Pontecorvo Paolo,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,11,Baldi Andrea,-,-,-,3,2,1 ,2,-,17,8,8,21,-,4,-,-,-,-,31,4,1,12,0.39 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,12,Filippelli Mattia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,13,Becchio Alessandro,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,15,Gargiulo Mariano,-,-,-,*,-,-,*,-,-,-,-1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,18,Fortes Francesco,-,-,-,2,1,6 ,1,-,12,4,3,6,1,-,2,-,-,-,15,1,-,9,0.60 ,-,3,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,C,Romeo Sorrento,Massa Lubrense,33,Russo Davide Luigi,L,-,-,*,*,*,*,-,-,-,-,-,-,-,7,-,0.71 ,0.43 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,1,Troiani Tommaso,-,-,-,*,*,*,*,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,2,Cipriani Nico,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,3,Biffi Jacopo,-,-,-,6,6,6 ,6,-,3,3,-1,13,3,1,-,-,-,-,2,-,-,1,0.50 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,4,Maiocchi Matteo,-,-,-,4,4,4 ,4,-,7,1,-2,15,2,-,22,1,0.68 ,0.41 ,25,2,2,7,0.28 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,5,Marzolla Simone,-,-,-,3,3,3 ,3,-,19,3,12,13,-,-,-,-,-,-,31,1,3,18,0.58 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,6,Galiano Gabriel,-,-,-,2,2,2 ,2,-,3,-,-3,10,2,-,-,-,-,-,4,-,-,3,0.75 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,7,Battaglia Paolo,-,-,-,*,*,*,*,-,-,-,-3,1,1,-,-,-,-,-,2,1,1,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,9,Cioffi Gianmarco,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,12,Stoppelli Davide,-,-,-,-,-,*,*,-,-,-,-3,5,-,-,1,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,13,Pochini Filippo,L,-,-,*,*,*,*,-,-,-,-4,-,-,-,21,4,0.62 ,0.43 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,14,Cappelletti Niccolò,-,-,-,1,1,1 ,1,-,11,1,-4,10,4,-,31,3,0.39 ,0.23 ,26,1,4,10,0.38 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,16,Carpita Daniele,-,-,-,*,*,-,*,-,3,1,1,1,1,-,7,1,0.43 ,0.29 ,5,-,-,3,0.60 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1522,16/4/2025,20:30,313 ,€ 1.077 ,O,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,17,Quarta Augusto,-,-,-,5,5,5 ,5,-,8,3,-2,8,1,-,3,1,0.67 ,0.67 ,12,1,2,5,0.42 ,-,3,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,1,Luisetto Michele,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,2,Ferrato Leonardo,-,-,-,1,1,2 ,5,3,3,2,-7,20,3,2,-,-,-,-,3,1,-,1,0.33 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,3,Bassanello Nicolò,L,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,4,Schiro Andrea,-,-,-,-,-,*,*,-,2,-,-1,5,2,-,7,-,0.29 ,0.14 ,4,1,-,2,0.50 ,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,6,Cengia Riccardo,-,-,-,-,-,-,*,*,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,7,Basso Enrico,-,-,-,3,3,4 ,1,5,6,3,2,15,-,-,1,-,-,-,8,2,-,3,0.38 ,-,3,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,9,Bisi Fabio,-,-,-,-,-,*,-,-,-,-,-1,1,-,-,-,-,-,-,6,-,1,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,10,Martinez Gonzalo,L,-,-,*,*,*,*,*,-,-,-1,-,-,-,20,1,0.70 ,0.55 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,11,Mian Riccardo,-,-,-,4,4,5 ,2,6,15,7,-2,16,5,2,-,-,-,-,33,2,5,12,0.36 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,12,Mozzato Matteo,-,-,-,6,6,1 ,4,2,6,1,-6,14,1,-,-,-,-,-,10,3,-,5,0.50 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,14,Guizzardi Francesco,-,-,-,-,*,-,*,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,15,Berger Alexander,-,-,-,5,5,6 ,3,1,21,3,8,14,3,-,26,1,0.69 ,0.54 ,34,4,3,19,0.56 ,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,17,Saibene Alberto,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,C,Belluno Volley,Belluno,18,Loglisci Gianluca,-,-,-,2,2,3 ,6,4,15,6,3,13,3,-,29,-,0.66 ,0.24 ,26,4,2,13,0.50 ,-,2,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,2,Martinelli Riccardo,-,-,-,*,*,*,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,3,Mariano Romolo,-,-,-,2,4,3 ,4,2,14,4,-1,15,5,-,15,2,0.47 ,0.33 ,33,2,2,13,0.39 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,5,Attolico Donato,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,6,Rinaldi Danilo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,7,Vaskelis Edvinas,-,-,-,1,3,2 ,3,1,19,5,4,21,3,1,-,-,-,-,43,4,4,17,0.40 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,8,Longo Giuseppe,-,-,-,4,6,5 ,6,4,-,-,-4,15,-,-,1,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,9,Milan Sebastiano,-,-,-,5,1,6 ,1,5,10,2,-7,15,5,-,41,1,0.59 ,0.37 ,35,6,3,9,0.26 ,-,1,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,10,Disabato Piervito,-,-,-,*,-,*,*,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,11,Persoglia Sandi,-,-,-,3,5,4 ,5,3,11,1,-2,15,3,-,-,-,-,-,11,1,-,6,0.55 ,-,5,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,12,Cester Enrico,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,14,Pierri Francesco,L,-,-,*,*,*,*,*,-,-,-2,-,-,-,26,2,0.58 ,0.35 ,-,-,-,-,-,-,-,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,15,Garofolo Fabrizio,-,-,-,6,2,1 ,2,6,7,4,-4,19,2,1,1,-,1.00 ,1.00 ,6,1,-,3,0.50 ,-,3,,,,
2024/2025,A3,Play_Off,Semifinal,3 ,-,1523,16/4/2025,20:30,900 ,€ 4.852 ,O,JV Gioia Del Colle,Gioia Del Colle,20,Starace Michele,-,-,-,*,-,-,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
